client_id,company_name,industry,client_tier,home_city_id,active_cities,preferred_geographies,typical_campaign_budget,budget_variance_pct,campaign_frequency,avg_campaign_duration_days,bundle_affinity,negotiation_leverage,relationship_start_date,account_status
CLI-00433,Nature Snacks #632,cpg,local_business,LH,LH,LH:Downtown Core,13200.0,0.53,one_off,15,moderate_bundle,medium,2019-04-18,active
CLI-00434,Harbor Realty #688,real_estate,regional_chain,ACS,ACS|DAT,ACS:Old Orchard|ACS:Southgate Commons|DAT:Northbank|DAT:Kestrel Heights,44000.0,0.23,quarterly,27,moderate_bundle,low,2025-06-01,active
CLI-00435,Future Institute #393,education,national_chain,DAT,DAT|LH|ACS,DAT:Founders Square|DAT:Harrow Point|DAT:Bellwood|LH:Uptown Crescent|LH:Old Mill District|LH:North Terminus|ACS:Maple Grove|ACS:Pine Hatch|ACS:Brookview,258800.0,0.09,always_on,34,single_screen,high,2019-01-03,active
CLI-00436,Urban Retail Co #452,retail,local_business,DAT,DAT,DAT:Northbank,4200.0,0.38,one_off,11,moderate_bundle,medium,2020-05-29,active
CLI-00437,Nova Networks,telecom,local_business,ACS,ACS,ACS:Southgate Commons,5500.0,0.31,quarterly,23,single_screen,low,2019-05-28,active
CLI-00438,Nature Snacks #514,cpg,regional_chain,ACS,ACS,ACS:Fallowfield|ACS:Brookview,77500.0,0.33,seasonal,26,heavy_bundle,medium,2024-12-27,active
CLI-00439,Cinema Media Group #537,entertainment,local_business,LH,LH,LH:Riverside Junction,14100.0,0.4,one_off,25,single_screen,low,2026-06-22,active
CLI-00440,Care Healthcare Partners #433,healthcare,national_chain,DAT,DAT|ACS,DAT:Union Flats|DAT:Milltown|DAT:Ashford Row|ACS:Pine Hatch|ACS:Old Orchard|ACS:Greenhollow,355700.0,0.12,quarterly,32,moderate_bundle,high,2025-02-10,active
CLI-00441,Live Productions #317,entertainment,local_business,LH,LH,LH:Cathedral Heights,7700.0,0.48,one_off,11,moderate_bundle,low,2023-02-09,active
CLI-00442,Torque Motors #872,auto,local_business,ACS,ACS,ACS:Brookview,6300.0,0.39,seasonal,21,single_screen,low,2025-05-08,active
CLI-00443,Highstreet Outfitters #640,retail,regional_chain,LH,LH|DAT,LH:Riverside Junction|LH:Old Mill District|DAT:Lakeside Loop|DAT:Harrow Point,34400.0,0.17,seasonal,52,moderate_bundle,medium,2025-04-16,active
CLI-00444,Live Live Events #171,entertainment,local_business,ACS,ACS,ACS:Windmere Park,13800.0,0.47,quarterly,15,single_screen,low,2026-04-25,active
CLI-00445,Core Labs #662,technology,regional_chain,LH,LH,LH:Downtown Core|LH:Harborfront,46600.0,0.34,seasonal,42,heavy_bundle,low,2022-04-08,active
CLI-00446,Community Healthcare Partners #797,healthcare,national_chain,ACS,ACS|LH,ACS:Sunridge Acres|ACS:Fallowfield|ACS:Old Orchard|LH:Riverside Junction|LH:Old Mill District|LH:Uptown Crescent,361900.0,0.12,seasonal,94,heavy_bundle,high,2025-01-12,active
CLI-00447,Highstreet Mart #108,retail,local_business,DAT,DAT,DAT:Ashford Row,5400.0,0.54,seasonal,14,single_screen,low,2025-03-07,active
CLI-00448,Future Learning Center,education,regional_chain,DAT,DAT|LH,DAT:Union Flats|DAT:Northbank|LH:Harborfront|LH:Cathedral Heights,44500.0,0.29,seasonal,23,moderate_bundle,medium,2025-06-23,active
CLI-00449,Wellness Medical #746,healthcare,regional_chain,DAT,DAT|ACS,DAT:Lakeside Loop|DAT:Milltown|ACS:Windmere Park|ACS:Pine Hatch,24200.0,0.3,seasonal,43,single_screen,medium,2022-02-28,active
CLI-00450,Prime Outfitters #806,retail,local_business,ACS,ACS,ACS:Sunridge Acres,7300.0,0.54,seasonal,17,single_screen,low,2021-05-17,active
CLI-00451,Care Health Group #540,healthcare,local_business,ACS,ACS,ACS:Windmere Park,16400.0,0.27,seasonal,15,single_screen,low,2021-11-05,active
CLI-00452,City of Bureau,government,local_business,DAT,DAT,DAT:Northbank,2700.0,0.46,one_off,24,single_screen,low,2019-07-25,active
CLI-00453,Cinema Studios #861,entertainment,local_business,LH,LH,LH:Harborfront,12300.0,0.38,one_off,21,moderate_bundle,low,2019-03-29,active
CLI-00454,Wellness Health Group #448,healthcare,regional_chain,ACS,ACS,ACS:Pine Hatch|ACS:Greenhollow,26600.0,0.32,quarterly,19,heavy_bundle,medium,2020-11-12,lapsed
CLI-00455,Corner Boutique #228,retail,national_chain,DAT,DAT|LH,DAT:Kestrel Heights|DAT:Milltown|DAT:Northbank|LH:East Commons|LH:Cathedral Heights|LH:Harborfront,303500.0,0.14,always_on,61,heavy_bundle,medium,2019-08-23,active
CLI-00456,Community Clinics #265,healthcare,local_business,ACS,ACS,ACS:Brookview,14100.0,0.5,one_off,25,single_screen,medium,2023-07-27,active
CLI-00457,Signal Mobile,telecom,local_business,DAT,DAT,DAT:Union Flats,12600.0,0.31,one_off,9,moderate_bundle,low,2020-09-29,active
CLI-00458,Trend Retail Co #535,retail,local_business,DAT,DAT,DAT:Lakeside Loop,12400.0,0.47,seasonal,20,single_screen,medium,2025-12-04,active
CLI-00459,Urban Boutique #266,retail,local_business,DAT,DAT,DAT:Founders Square,14500.0,0.53,one_off,13,single_screen,medium,2020-03-14,lapsed
CLI-00460,Trend Mart #216,retail,local_business,ACS,ACS,ACS:Pine Hatch,7100.0,0.44,seasonal,14,single_screen,medium,2024-09-03,active
CLI-00461,Future Education Group #205,education,local_business,DAT,DAT,DAT:Central Yard,3700.0,0.34,seasonal,29,single_screen,low,2024-06-13,active
CLI-00462,Trend Mart #873,retail,local_business,DAT,DAT,DAT:Northbank,5400.0,0.3,quarterly,18,single_screen,low,2021-12-08,active
CLI-00463,Connect Mobile,telecom,regional_chain,DAT,DAT|LH,DAT:Kestrel Heights|DAT:Harrow Point|LH:Financial Row|LH:East Commons,74600.0,0.16,one_off,23,single_screen,low,2021-12-06,active
CLI-00464,Nova Networks #587,telecom,local_business,LH,LH,LH:Uptown Crescent,3600.0,0.46,always_on,19,single_screen,low,2019-03-23,active
CLI-00465,Live Media Group #857,entertainment,regional_chain,ACS,ACS|LH,ACS:Southgate Commons|ACS:Greenhollow|LH:Downtown Core|LH:Uptown Crescent,23400.0,0.17,seasonal,22,heavy_bundle,medium,2022-05-07,active
CLI-00466,Highway Automotive #147,auto,local_business,DAT,DAT,DAT:Central Yard,9800.0,0.32,one_off,8,single_screen,medium,2022-06-03,active
CLI-00467,ByteWorks Labs #596,technology,local_business,ACS,ACS,ACS:Greenhollow,12200.0,0.35,seasonal,30,single_screen,low,2025-09-21,active
CLI-00468,Legacy Developments #630,real_estate,local_business,ACS,ACS,ACS:Fallowfield,4300.0,0.28,one_off,17,single_screen,medium,2023-12-11,active
CLI-00469,Bridge Trust,nonprofit,national_chain,LH,LH|ACS,LH:East Commons|LH:North Terminus|LH:Market Quarter|ACS:Greenhollow|ACS:Old Orchard|ACS:Southgate Commons,248100.0,0.18,quarterly,60,heavy_bundle,high,2022-01-01,active
CLI-00470,Trend Boutique #539,retail,local_business,ACS,ACS,ACS:Brookview,14400.0,0.44,one_off,18,single_screen,low,2020-06-25,active
CLI-00471,Care Healthcare Partners #725,healthcare,local_business,ACS,ACS,ACS:Windmere Park,12100.0,0.33,seasonal,13,single_screen,low,2020-01-26,active
CLI-00472,Sterling Capital Partners #449,finance,national_chain,DAT,DAT|LH|ACS,DAT:Northbank|DAT:Lakeside Loop|DAT:Central Yard|LH:Cathedral Heights|LH:Financial Row|LH:Downtown Core|ACS:Windmere Park|ACS:Greenhollow|ACS:Maple Grove,627000.0,0.12,always_on,74,heavy_bundle,high,2020-05-03,active
CLI-00473,Landmark Developments #881,real_estate,local_business,ACS,ACS,ACS:Pine Hatch,4600.0,0.49,one_off,28,single_screen,medium,2023-05-17,active
CLI-00474,Pulse Wireless #120,telecom,national_chain,ACS,ACS|DAT,ACS:Maple Grove|ACS:Southgate Commons|ACS:Old Orchard|DAT:Northbank|DAT:Central Yard|DAT:Ashford Row,503000.0,0.15,quarterly,101,heavy_bundle,medium,2021-03-25,active
CLI-00475,Summit Dealerships #188,auto,local_business,DAT,DAT,DAT:Lakeside Loop,8800.0,0.47,one_off,15,moderate_bundle,low,2023-09-10,active
CLI-00476,Pure Consumer Goods #544,cpg,local_business,ACS,ACS,ACS:Sunridge Acres,4000.0,0.51,one_off,17,single_screen,low,2023-06-28,active
CLI-00477,Link Communications #224,telecom,local_business,DAT,DAT,DAT:Central Yard,12600.0,0.46,one_off,11,moderate_bundle,medium,2022-05-04,active
CLI-00478,Nature Beverages #537,cpg,local_business,DAT,DAT,DAT:Northbank,13400.0,0.37,one_off,29,single_screen,low,2024-09-20,active
CLI-00479,Fresh Snacks #659,cpg,regional_chain,DAT,DAT|LH,DAT:Lakeside Loop|DAT:Ashford Row|LH:North Terminus|LH:Old Mill District,40000.0,0.17,quarterly,16,heavy_bundle,medium,2025-05-25,active
CLI-00480,Capital Capital Partners #285,finance,regional_chain,LH,LH|DAT,LH:Financial Row|LH:Downtown Core|DAT:Northbank|DAT:Milltown,42000.0,0.2,seasonal,32,single_screen,low,2025-03-17,lapsed
CLI-00481,Summit Motors #751,auto,local_business,ACS,ACS,ACS:Southgate Commons,14100.0,0.32,seasonal,20,moderate_bundle,medium,2025-03-20,lapsed
CLI-00482,Daily Beverages #337,cpg,regional_chain,LH,LH,LH:Riverside Junction|LH:Financial Row,62300.0,0.23,quarterly,34,single_screen,high,2023-09-10,active
CLI-00483,Sterling Capital Partners #572,finance,regional_chain,ACS,ACS,ACS:Maple Grove|ACS:Sunridge Acres,61400.0,0.24,seasonal,45,single_screen,low,2023-02-28,active
CLI-00484,Quantum Technologies #474,technology,local_business,ACS,ACS,ACS:Brookview,13200.0,0.4,quarterly,26,single_screen,low,2022-02-16,active
CLI-00485,Wellness Healthcare Partners #654,healthcare,local_business,ACS,ACS,ACS:Southgate Commons,9400.0,0.41,quarterly,15,moderate_bundle,low,2025-03-08,active
CLI-00486,Corner Mart #938,retail,local_business,LH,LH,LH:Riverside Junction,7100.0,0.53,seasonal,16,single_screen,low,2022-10-31,active
CLI-00487,City of Transit Authority,government,local_business,ACS,ACS,ACS:Pine Hatch,5200.0,0.37,one_off,22,single_screen,medium,2021-01-22,active
CLI-00488,Quantum Solutions #455,technology,local_business,ACS,ACS,ACS:Maple Grove,9000.0,0.39,one_off,15,single_screen,low,2025-07-02,active
CLI-00489,Grand Hotels #659,hospitality,local_business,LH,LH,LH:North Terminus,12200.0,0.46,seasonal,22,single_screen,medium,2021-03-01,active
CLI-00490,Ledger Capital Partners #791,finance,local_business,ACS,ACS,ACS:Old Orchard,18000.0,0.26,quarterly,7,single_screen,low,2023-06-14,lapsed
CLI-00491,Trust Capital Partners #344,finance,regional_chain,ACS,ACS|LH,ACS:Maple Grove|ACS:Old Orchard|LH:Old Mill District|LH:Harborfront,47000.0,0.31,seasonal,54,moderate_bundle,medium,2022-02-06,active
CLI-00492,Trend Mart #923,retail,local_business,DAT,DAT,DAT:Central Yard,11300.0,0.43,quarterly,19,moderate_bundle,medium,2025-12-07,lapsed
CLI-00493,Foundation Prep #676,education,local_business,DAT,DAT,DAT:Lakeside Loop,5300.0,0.36,seasonal,15,single_screen,low,2019-06-03,active
CLI-00494,Vital Medical #403,healthcare,local_business,ACS,ACS,ACS:Maple Grove,10800.0,0.34,one_off,13,moderate_bundle,low,2019-10-17,active
CLI-00495,Corner Mart #476,retail,local_business,ACS,ACS,ACS:Windmere Park,13300.0,0.32,one_off,15,single_screen,low,2020-05-15,active
CLI-00496,Pulse Mobile #207,telecom,local_business,LH,LH,LH:East Commons,13600.0,0.47,one_off,12,single_screen,medium,2024-08-19,active
CLI-00497,Corner Goods #291,retail,local_business,ACS,ACS,ACS:Old Orchard,3400.0,0.48,one_off,26,single_screen,low,2025-07-03,active
CLI-00498,Quantum Software #251,technology,local_business,DAT,DAT,DAT:Northbank,10600.0,0.3,one_off,12,single_screen,low,2020-09-27,active
CLI-00499,Prime Retail Co #730,retail,regional_chain,LH,LH,LH:Old Mill District|LH:Downtown Core,24200.0,0.28,seasonal,60,moderate_bundle,medium,2022-09-15,active
CLI-00500,Daily Consumer Goods #169,cpg,regional_chain,ACS,ACS,ACS:Southgate Commons|ACS:Cobblestone Village,64900.0,0.27,seasonal,14,moderate_bundle,medium,2025-02-22,active
CLI-00501,Studio Media Group #190,entertainment,regional_chain,DAT,DAT|LH,DAT:Milltown|DAT:Kestrel Heights|LH:Uptown Crescent|LH:Market Quarter,46200.0,0.2,quarterly,51,moderate_bundle,medium,2024-08-20,active
CLI-00502,Harbor Hospitality Group #336,hospitality,local_business,DAT,DAT,DAT:Lakeside Loop,5400.0,0.54,seasonal,24,single_screen,low,2024-06-30,active
CLI-00503,Quantum Labs #679,technology,national_chain,ACS,ACS|LH|DAT,ACS:Maple Grove|ACS:Fallowfield|ACS:Old Orchard|LH:Downtown Core|LH:Cathedral Heights|LH:North Terminus|DAT:Union Flats|DAT:Central Yard|DAT:Kestrel Heights,476100.0,0.17,quarterly,35,heavy_bundle,high,2021-12-07,lapsed
CLI-00504,Highway Cars #613,auto,regional_chain,LH,LH,LH:Harborfront|LH:Downtown Core,84500.0,0.23,quarterly,37,moderate_bundle,medium,2022-09-30,active
CLI-00505,Trend Goods #456,retail,regional_chain,ACS,ACS|DAT,ACS:Cobblestone Village|ACS:Brookview|DAT:Bellwood|DAT:Lakeside Loop,40000.0,0.28,quarterly,49,moderate_bundle,medium,2026-08-11,active
CLI-00506,Regency Resorts #289,hospitality,regional_chain,ACS,ACS|LH,ACS:Brookview|ACS:Sunridge Acres|LH:North Terminus|LH:Financial Row,23100.0,0.18,quarterly,25,moderate_bundle,high,2023-09-18,active
CLI-00507,Scholar Education Group #713,education,regional_chain,ACS,ACS|DAT,ACS:Windmere Park|ACS:Sunridge Acres|DAT:Milltown|DAT:Kestrel Heights,53800.0,0.23,seasonal,37,moderate_bundle,low,2021-12-17,active
CLI-00508,Nimbus Labs #292,technology,local_business,DAT,DAT,DAT:Lakeside Loop,18200.0,0.43,quarterly,9,single_screen,low,2025-09-07,active
CLI-00509,Cinema Productions #656,entertainment,regional_chain,LH,LH|DAT,LH:North Terminus|LH:Uptown Crescent|DAT:Central Yard|DAT:Kestrel Heights,21500.0,0.2,seasonal,41,heavy_bundle,low,2026-04-12,active
CLI-00510,Plaza Inn & Suites #914,hospitality,national_chain,DAT,DAT|LH|ACS,DAT:Ashford Row|DAT:Lakeside Loop|DAT:Founders Square|LH:Cathedral Heights|LH:Riverside Junction|LH:North Terminus|ACS:Pine Hatch|ACS:Brookview|ACS:Southgate Commons,348100.0,0.13,seasonal,37,heavy_bundle,high,2021-10-14,active
CLI-00511,Ledger Credit Union #857,finance,local_business,DAT,DAT,DAT:Ashford Row,10300.0,0.27,one_off,20,single_screen,low,2024-08-12,active
CLI-00512,Golden Snacks #685,cpg,local_business,ACS,ACS,ACS:Windmere Park,6800.0,0.29,seasonal,8,single_screen,low,2020-11-24,active
CLI-00513,Trust Bank #174,finance,local_business,ACS,ACS,ACS:Sunridge Acres,4600.0,0.28,one_off,21,single_screen,low,2020-09-23,active
CLI-00514,Pure Brands #753,cpg,local_business,LH,LH,LH:Downtown Core,3900.0,0.52,seasonal,18,single_screen,low,2026-06-05,active
CLI-00515,Fresh Foods #612,cpg,local_business,LH,LH,LH:Riverside Junction,14600.0,0.43,one_off,21,single_screen,low,2020-03-13,active
CLI-00516,Pulse Networks #191,telecom,national_chain,ACS,ACS|LH|DAT,ACS:Sunridge Acres|ACS:Cobblestone Village|ACS:Pine Hatch|LH:Market Quarter|LH:Riverside Junction|LH:Harborfront|DAT:Bellwood|DAT:Founders Square|DAT:Kestrel Heights,133000.0,0.13,always_on,33,heavy_bundle,medium,2020-01-20,active
CLI-00517,Cornerstone Real Estate Group #340,real_estate,regional_chain,DAT,DAT,DAT:Ashford Row|DAT:Harrow Point,25900.0,0.33,always_on,48,moderate_bundle,medium,2020-10-02,active
CLI-00518,Trend Goods #742,retail,local_business,ACS,ACS,ACS:Greenhollow,14300.0,0.46,always_on,27,single_screen,low,2022-06-18,lapsed
CLI-00519,Regional Transit Authority,government,regional_chain,DAT,DAT|ACS,DAT:Central Yard|DAT:Northbank|ACS:Greenhollow|ACS:Sunridge Acres,43800.0,0.25,always_on,37,heavy_bundle,high,2023-09-02,active
CLI-00520,Drive Automotive #812,auto,local_business,ACS,ACS,ACS:Cobblestone Village,12600.0,0.44,one_off,28,single_screen,low,2023-10-15,active
